user_id,dataset,timestamp,speaker,line,direction,agree_cnt,reason,possible_comment,created_at
53,ES2006c,329.01,D,"Um you mean this would be like the the overall shape of the remote control, yeah, mm-hmm.",POSITIVE,5,Being agreeable,This shows understanding of what was being exposed by other colleagues,2021-01-29 17:15:12.761613+00:00
49,ES2006c,293.79,A,um so I'll list things and then we can come back and discuss what what we think from uh everybody's perspective.,POSITIVE,14,Being respectful,"This phrase is of great value for a meeting, as it demonstrates that the opinion of everyone present is being respected.",2021-01-29 17:19:23.539150+00:00
64,ES2006c,646.7,C,That's fine.,POSITIVE,6,Being positive,There is an agreement,2021-01-29 18:15:06.752078+00:00
64,ES2006c,888.74,A,"Uh sorry, uh can you go back for a second?",POSITIVE,3,Being respectful,It was very polite,2021-01-29 18:20:19.748266+00:00
64,ES2006c,2173.7,B,I've got a bit tangled up in all this,NEGATIVE,1,Causing frusturation,This thought ends up discouraging,2021-01-29 18:35:08.359218+00:00
66,ES2006c,2.37,C,Excellent.,POSITIVE,29,Being positive,its a positive comment that elicits positive responses,2021-01-29 18:37:32.229253+00:00
66,ES2006c,26.15,C,"Um and at the end of that we need to discuss what you've come up with, so that we can make a decision on the key remote control concepts, so that's we need to know about the components' properties, materials, the user interface and any trends that the Marketing Expert has been watching.",POSITIVE,8,Being agreeable,they are showing business driven mindset and a proper cooperative plan,2021-01-29 18:38:32.870838+00:00
66,ES2006c,66.9,C,<sound: laugh>,POSITIVE,2,Being positive,laughing in usually in most situations seen as a positive in most situations,2021-01-29 18:39:20.857985+00:00
64,ES2006c,355.78,B,<sound: laugh>.,NEGATIVE,1,Causing embarrassment,unnecessary excess of laughter,2021-01-29 18:39:41.215182+00:00
66,ES2006c,66.56,B,<sound: laugh>,POSITIVE,1,Being positive,laughter is usually seen as something positive in most situations,2021-01-29 18:40:15.299958+00:00
66,ES2006c,119.36,C,Mm-hmm.,POSITIVE,1,Being agreeable,they are being agreeable with the other person which is positive,2021-01-29 18:40:51.409807+00:00
64,ES2006c,2117.11,C,"In the meantime, the Industrial Designer over here is gonna work on the look and feel design, which I'll presume he'll work out what that means.",POSITIVE,1,Being positive,He was optimistic with the team,2021-01-29 18:45:47.665678+00:00
79,ES2006c,59.97,C,"You haven't made a PowerPoint, okay.",NEGATIVE,12,Being passive-aggressive,"The speaker is being passive aggressive since they are implying the presenter doesn't care about this meeting since they didn't invest prior time into making a powerpoint, the speaker is implying they would have made the effort.",2021-01-29 20:30:26.367409+00:00
79,ES2006c,65.14,C,Let's hope the pen holds out.,NEGATIVE,16,Being sarcastic,"The speaker is being sarcastic once again about the presenter's decision to use the whiteboard instead of powerpoint and is wishing ill fate to the presenter saying they hope the marker/ pen doesn't die, or it could refer to the presenter being long winded.",2021-01-29 20:33:01.355246+00:00
79,ES2006c,66.56,B,<sound: laugh>,NEGATIVE,11,Causing annoyance,B seems to agree with C but for the most part is just a distraction in providing support for a harmful coworker.,2021-01-29 20:38:12.350007+00:00
82,ES2006c,2.37,C,Excellent.,POSITIVE,29,Being positive,Starting the meeting on a positive note,2021-01-29 20:39:14.952652+00:00
82,ES2006c,59.97,C,"You haven't made a PowerPoint, okay.",NEGATIVE,12,Causing embarrassment,Seems to be making a big deal out of not having a PowerPoint presentation,2021-01-29 20:40:30.625820+00:00
82,ES2006c,234.016,B,<sound: laugh>,NEGATIVE,8,Causing annoyance,Seems to be making fun of the speaker,2021-01-29 20:42:41.524193+00:00
82,ES2006c,235.93,B,A wind-up remote.,NEGATIVE,7,Causing embarrassment,"Again, seems to be making fun of the speaker with the joke",2021-01-29 20:43:23.040580+00:00
82,ES2006c,259.51,B,"Yeah, and stop worrying about the whole R_S_I_ from the remote thing, 'cause that's just",NEGATIVE,1,Causing annoyance,"Seems to be interjecting negative advice: ""stop worrying""...",2021-01-29 20:44:41.911825+00:00
79,ES2006c,232.89,A,"yeah, yeah.",POSITIVE,1,Being agreeable,The presenter is agreeing with the idea a team member came up with that may seem out of the box.,2021-01-29 20:45:12.399735+00:00
82,ES2006c,287.84,B,Yay.,POSITIVE,5,Being agreeable,"""Yay"" signals support for the solar option",2021-01-29 20:47:11.712823+00:00
79,ES2006c,234.912,D,<sound: laugh>,NEGATIVE,7,Causing annoyance,"They are laughing long after the fact, and making fun of an idea another team member came up with during the brainstorming.",2021-01-29 20:47:16.255486+00:00
82,ES2006c,335.05,D,"Yeah, mm-hmm, mm-hmm.",POSITIVE,4,Being agreeable,"Showing support with the multiple ""mm-humms""",2021-01-29 20:48:09.340364+00:00
82,ES2006c,355.43,A,Oh really?,NEGATIVE,4,Being sarcastic,This seems very sarcastic in doubting the presentation will help -- also interrupted...,2021-01-29 20:49:05.540398+00:00
79,ES2006c,263.2,A,"Yeah, it's a good option.",POSITIVE,3,Being positive,Despite everyone laughing at other team members ideas the presenter is being positive and enforcing the idea that no idea is a bad idea at the phase in the brainstorming.,2021-01-29 20:49:34.473640+00:00
79,ES2006c,349.616,D,<sound: laugh>,NEGATIVE,4,Causing embarrassment,D is laughing at A's stutter which is inappropriate and embarrassing since A is trying to do their job.,2021-01-29 20:54:01.039542+00:00
79,ES2006c,351.25,C,A fluffy remote.,NEGATIVE,2,Being sarcastic,C seems to only make jokes and be sarcastic saying fluffy remote. After opening the meeting it feels like C is just here to cause a headache.,2021-01-29 20:55:30.962692+00:00
79,ES2006c,396.48,A,"we can have push-buttons, like most remotes do and our company is an expert in making push-buttons.",POSITIVE,3,Being positive,"A is stating what the company's strengths are, and encouraging the idea.",2021-01-29 20:59:42.092252+00:00
79,ES2006c,403.009,C,<sound: laugh>,NEGATIVE,1,Dismissing others,"C is laughing at the idea that the company they work for is good at something, meetings are not the place to mock your employer.",2021-01-29 21:04:12.221614+00:00
79,ES2006c,577.73,C,Excellent.,POSITIVE,23,Being positive,Reinforcing the good job being down so far.,2021-01-29 21:07:37.375579+00:00
88,ES2006c,2.37,C,Excellent.,POSITIVE,29,Being positive,This message provide a positive feedback to the group that they are doing a good job.,2021-01-29 21:49:37.288004+00:00
89,ES2006c,3.5,C,"So um I sent you the agenda, it was on the in the project documents.",NEGATIVE,1,Causing frusturation,Saying 'um' and mixing words up will reduce the others confidence in him/her,2021-01-29 21:57:25.467868+00:00
89,ES2006c,2.37,C,Excellent.,POSITIVE,29,Being positive,Starts the meeting off with a positive attitude,2021-01-29 21:57:48.688897+00:00
88,ES2006c,64.08,A,"Um mm,",NEGATIVE,6,Causing embarrassment,. This message mean that a powerpoint should have been prepared.,2021-01-29 21:57:49.955200+00:00
89,ES2006c,26.15,C,"Um and at the end of that we need to discuss what you've come up with, so that we can make a decision on the key remote control concepts, so that's we need to know about the components' properties, materials, the user interface and any trends that the Marketing Expert has been watching.",NEGATIVE,3,Causing annoyance,Hesitation can annoy people,2021-01-29 21:59:24.169713+00:00
88,ES2006c,65.14,C,Let's hope the pen holds out.,POSITIVE,4,Being agreeable,The person is making a joke. It is good to reinforce the psychological safety of the group.,2021-01-29 22:00:21.401059+00:00
89,ES2006c,54.7,C,Let me we've got forty minutes.,NEGATIVE,2,Causing frusturation,Getting words mixed up can reduce others trust,2021-01-29 22:00:28.790200+00:00
89,ES2006c,59.554,C,<sound: other>,NEGATIVE,3,Causing annoyance,Interrupting can be seen as rude and taking the attention away from the main speaker,2021-01-29 22:02:54.498943+00:00
88,ES2006c,231.06,B,Does that mean like a wind-up one?,POSITIVE,3,Being agreeable,The person is making a joke. It is good to reinforce the psychological safety of the group.,2021-01-29 22:02:54.633683+00:00
89,ES2006c,59.97,C,"You haven't made a PowerPoint, okay.",NEGATIVE,12,Being passive-aggressive,Making the other person feel small,2021-01-29 22:03:48.851704+00:00
89,ES2006c,64.08,A,"Um mm,",NEGATIVE,6,Punishing others,Joining in to worsen the situation,2021-01-29 22:04:16.550098+00:00
89,ES2006c,65.14,C,Let's hope the pen holds out.,NEGATIVE,16,Being sarcastic,Talking down to the speaker,2021-01-29 22:04:44.173549+00:00
88,ES2006c,355.43,A,Oh really?,NEGATIVE,4,Being sarcastic,This message is sarcastic. The person is having doubts that they will understand when the presentation happened.,2021-01-29 22:08:07.266058+00:00
97,ES2006c,52.54,C,"Um, do you wanna start again?",NEGATIVE,2,Being sarcastic,Acts like what the person has said did not make sense,2021-01-29 22:40:46.276696+00:00
97,ES2006c,64.08,A,"Um mm,",NEGATIVE,6,Causing embarrassment,Makes person feel like they are stupid,2021-01-29 22:42:10.980863+00:00
97,ES2006c,65.14,C,Let's hope the pen holds out.,NEGATIVE,16,Being sarcastic,Acts as if they are taking to long.,2021-01-29 22:42:46.646619+00:00
97,ES2006c,144.87,A,"Okay, so if you flip the circuit board, this is what it looks like.",NEGATIVE,1,Causing embarrassment,Seems to be deliberately ill.,2021-01-29 22:44:06.529714+00:00
97,ES2006c,234.912,D,<sound: laugh>,NEGATIVE,7,Causing embarrassment,embarrassing the person about its ideas,2021-01-29 22:46:07.629360+00:00
97,ES2006c,234.912,D,<sound: laugh>,NEGATIVE,7,Causing embarrassment,He is flustering the person.,2021-01-29 22:46:45.682974+00:00
97,ES2006c,235.93,B,A wind-up remote.,NEGATIVE,7,Causing embarrassment,Keeps harping on a wind up remote and wont let it go.,2021-01-29 22:47:20.204707+00:00
98,ES2006c,2.37,C,Excellent.,POSITIVE,29,Being positive,"It is positive because it gives a good affirmation, indicating that the work done is good. This is an indication that raises the morale of the reader, in this case the moderator.",2021-01-29 23:06:59.895479+00:00
98,ES2006c,66.56,B,<sound: laugh>,NEGATIVE,11,Being sarcastic,"Laughter is not welcome because it is synonymous with mockery, and mockery is pejorative. That’s a decrease in the mood of the one who reads the message, and it helps that their insecurity increases.",2021-01-29 23:08:32.976425+00:00
98,ES2006c,26.15,C,"Um and at the end of that we need to discuss what you've come up with, so that we can make a decision on the key remote control concepts, so that's we need to know about the components' properties, materials, the user interface and any trends that the Marketing Expert has been watching.",POSITIVE,8,Being agreeable,"The feedback from the conversation is positive, even if it is not really seen explicitly. It can be understood as a guide that will orbit in the right direction to the one who receives the advice.",2021-01-29 23:10:24.318272+00:00
99,ES2006c,13.85,C,"Anyway, it's the meeting's gonna follow more or less the same structure as last time, so we'll go round each of you in turn and you can give your presentations on what you've been up to.",POSITIVE,12,Being respectful,It is letting the participants know that they will all have their time to speak and contribute.,2021-01-29 23:12:05.103168+00:00
98,ES2006c,127.83,A,"This basically sends information to a tr uh transistor here, which then uh sends the information to an L_E_D_ device here.",POSITIVE,1,Being respectful,"It is a positive feedback because it is respectful, honest and patient. That helps the reader get into comfort and feel at ease in their work.",2021-01-29 23:13:39.948117+00:00
98,ES2006c,135.95,C,Mm-hmm.,NEGATIVE,1,Causing embarrassment,Thwy do not see that they really pays attention to what they does or that they is interested in the subject because of the vague answer they gives.,2021-01-29 23:15:40.823943+00:00
99,ES2006c,65.14,C,Let's hope the pen holds out.,NEGATIVE,16,Being passive-aggressive,They seem to be annoyed that a powerpoint wasn't made so they are making a joke about how the person chose to present their info. This could make others afraid to speak up.,2021-01-29 23:16:39.537090+00:00
99,ES2006c,287.84,B,Yay.,NEGATIVE,4,Causing annoyance,"It is being disruptive and interrupting the person speaking, causing other people to laugh.",2021-01-29 23:22:10.885357+00:00
99,ES2006c,348.77,C,"Wood, wood.",NEGATIVE,5,Causing embarrassment,"They are mocking the way the previous person stuttered when they answered, which could make others afraid to speak up.",2021-01-29 23:24:20.603779+00:00
99,ES2006c,577.73,C,Excellent.,POSITIVE,23,Being positive,"They are giving positive feedback to the person who just spoke, which could make others feel more comfortable about sharing.",2021-01-29 23:28:50.390166+00:00
102,ES2006c,65.14,C,Let's hope the pen holds out.,NEGATIVE,16,Causing embarrassment,"I think, even if it's not meant sarcastically or passive-aggressively,  it can cause embarrassment because it relays the idea that they only thought powerpoints would be acceptable to present with, and this person obviously thought using the whiteboard was acceptable.",2021-01-29 23:32:28.341138+00:00
102,ES2006c,59.97,C,"You haven't made a PowerPoint, okay.",NEGATIVE,12,Causing embarrassment,"Along with C's following statement, this seems like a statement C is saying out loud as almost an affirmation to themselves, as if they didn't believe someone wouldn't do a powerpoint. That would understandably make someone feel embarrassed.",2021-01-29 23:36:38.344635+00:00
102,ES2006c,66.9,C,<sound: laugh>,NEGATIVE,2,Causing embarrassment,"This might be a laughter meant to help cut tension, but it seems to just reinforce the embarrassment that C's previous statements made. Laughing it off as a mistake, or a missed opportunity, but any of these interpretations would make A feel embarrassed.",2021-01-29 23:38:12.484335+00:00
102,ES2006c,66.56,B,<sound: laugh>,NEGATIVE,11,Causing embarrassment,"B laughing along with C just adds on to that feeling of embarrassment, especially since we don't see A necessarily laughing either.",2021-01-29 23:38:50.729226+00:00
102,ES2006c,231.06,B,Does that mean like a wind-up one?,POSITIVE,3,Being agreeable,"I think B asking this question helps kind of lighten the air a little bit, as we see by everyone's laughter, because they're discussing something that the listeners might not even know about, so asking a ""simple"" question like this helps answer it for anyone that might have been uncertain in their head for a bit, and that's relieving.",2021-01-29 23:41:49.072128+00:00
110,ES2006c,26.15,C,"Um and at the end of that we need to discuss what you've come up with, so that we can make a decision on the key remote control concepts, so that's we need to know about the components' properties, materials, the user interface and any trends that the Marketing Expert has been watching.",NEGATIVE,3,Dismissing others,The choice to recognize a single individual when the remaining contributors have all been collectively referred to may diminish their perceived contributions.,2021-01-30 00:22:55.659105+00:00
110,ES2006c,52.54,C,"Um, do you wanna start again?",NEGATIVE,2,Causing embarrassment,"By suggesting to start over, there is an indication that the current attempt was a failure.",2021-01-30 00:26:46.322678+00:00
110,ES2006c,57.69,A,"so I haven't made a PowerPoint presentation, yeah, I I thought I'll use the whiteboard instead.",POSITIVE,4,Being positive,"By thinking outside of the box, it shows that ideas outside the norms are equally acceptable.",2021-01-30 00:27:56.192954+00:00
110,ES2006c,65.14,C,Let's hope the pen holds out.,NEGATIVE,16,Being sarcastic,This comment places an undue burden of success for the employee on the ability of a pen to remain usable.,2021-01-30 00:30:28.672313+00:00
112,ES2006c,2.37,C,Excellent.,POSITIVE,29,Being positive,It give positive feedback that the person is doing a great job.,2021-01-30 00:39:43.119168+00:00
112,ES2006c,65.14,C,Let's hope the pen holds out.,POSITIVE,4,Being cheerful,The comment was meant to lighten the situation to ease stress,2021-01-30 00:40:23.691165+00:00
112,ES2006c,234.64,A,"So uh I don't know if even if you want to consider this, but these are the different things that the company makes, so th they'll they'll since uh they'll come internally from the company, they'll be eas uh cheaper, uh all these options.",POSITIVE,1,Being positive,The speaker is allowing the person to give their opinion and feedback while trying to give options to help.,2021-01-30 00:44:26.336955+00:00
112,ES2006c,293.79,A,um so I'll list things and then we can come back and discuss what what we think from uh everybody's perspective.,POSITIVE,14,Being respectful,They are giving the people the opportunity to give their perspective on the situation.,2021-01-30 00:45:33.473029+00:00
112,ES2006c,13.85,C,"Anyway, it's the meeting's gonna follow more or less the same structure as last time, so we'll go round each of you in turn and you can give your presentations on what you've been up to.",POSITIVE,12,Being respectful,It gives the opportunity to allow each person to share their perspective and take turns providing input.,2021-01-30 00:48:04.765282+00:00
113,ES2006c,2.37,C,Excellent.,POSITIVE,29,Being positive,This gives positive reinforcement to the person you're responding to.,2021-01-30 01:46:37.635558+00:00
113,ES2006c,51.65,A,Right.,POSITIVE,2,Being agreeable,You agreed with C's statement.,2021-01-30 01:47:58.923808+00:00
113,ES2006c,55.62,A,Right s,POSITIVE,1,Being agreeable,You agreed with C's statement.,2021-01-30 01:48:53.572633+00:00
113,ES2006c,98.31,C,Yeah.,POSITIVE,4,Being agreeable,You agreed with A's statement.,2021-01-30 01:50:51.354935+00:00
113,ES2006c,86.72,C,Mm-hmm.,POSITIVE,1,Being agreeable,You agreed with A's statement.,2021-01-30 01:51:08.129021+00:00
110,ES2006c,235.93,B,A wind-up remote.,NEGATIVE,7,Causing Interruption,The speaker has already responded to and confirmed this. Please consider asking a specific question if there remains uncertainty.,2021-01-30 03:45:02.099798+00:00
110,ES2006c,352.89,B,"Yeah, you'll understand why when we get to my presenta",NEGATIVE,4,Dismissing others,"The future is uncertain,  please consider and focus on the here and now rather than expressing assumptions.",2021-01-30 03:48:58.606345+00:00
110,ES2006c,410.93,B,Sony Ericsson mobile phones has it.,POSITIVE,6,Being agreeable,Commenting with additional information is a great way to assure the speaker that you are following along.,2021-01-30 03:51:14.979428+00:00
121,ES2006c,59.97,C,"You haven't made a PowerPoint, okay.",NEGATIVE,12,Causing frusturation,"If you are not prepared earlier, it would make uncomfortable.",2021-01-30 04:18:30.070735+00:00
121,ES2006c,93.03,A,"Okay, so uh I'll start again with a brief introduction to connect that anyway brief introduction to the insides of a remote control and uh then we can probably uh discuss the various components.",POSITIVE,5,Being positive,Preparing a procedure to process an event is always a positive approach.,2021-01-30 04:21:10.864183+00:00
121,ES2006c,263.2,A,"Yeah, it's a good option.",POSITIVE,3,Being positive,"If you have good options, it makes you feel all you wanted are available in your hand and helps you move forward.",2021-01-30 04:31:16.711786+00:00
121,ES2006c,274.38,A,"But I dunno i if it is a good idea for a remote control, because it'll just lie there for a long while sometimes.",NEGATIVE,5,Being doubtful,"If you are doubtful of something, that makes you feel afraid and uncomfortable.",2021-01-30 04:34:02.502964+00:00
121,ES2006c,578.75,C,"Do you wanna stay somewhere near the board, so that if we need to you can sit down, but just",POSITIVE,10,Being respectful,Being respectful makes to be relaxed and focus on what is in your mind to express.,2021-01-30 04:47:32.379444+00:00
127,ES2006c,51.36,A,<sound: other>,NEGATIVE,3,Causing frusturation,Disrupts the chat.,2021-02-01 07:25:25.849433+00:00
127,ES2006c,66.56,B,<sound: laugh>,NEGATIVE,11,Being passive-aggressive,Seem to be disrupting and discouraging the idea of another participant.,2021-02-01 07:32:47.096190+00:00
127,ES2006c,65.14,C,Let's hope the pen holds out.,NEGATIVE,16,Being sarcastic,indirectly mocking an opinion,2021-02-01 07:33:33.250262+00:00
127,ES2006c,235.93,B,A wind-up remote.,NEGATIVE,7,Being sarcastic,Never seem to buy the idea.,2021-02-01 07:34:43.752325+00:00
129,ES2006c,3.5,C,"So um I sent you the agenda, it was on the in the project documents.",POSITIVE,10,Being positive,The project documents are sent.,2021-02-01 07:35:35.914008+00:00
129,ES2006c,2.37,C,Excellent.,POSITIVE,29,Being positive,This is very positive statement.,2021-02-01 07:36:06.927004+00:00
129,ES2006c,13.85,C,"Anyway, it's the meeting's gonna follow more or less the same structure as last time, so we'll go round each of you in turn and you can give your presentations on what you've been up to.",POSITIVE,12,Being respectful,This statement was very agreed.,2021-02-01 07:36:32.484747+00:00
127,ES2006c,52.54,C,"Um, do you wanna start again?",POSITIVE,3,Being positive,response was reasonable and supportive,2021-02-01 07:36:42.588885+00:00
129,ES2006c,26.15,C,"Um and at the end of that we need to discuss what you've come up with, so that we can make a decision on the key remote control concepts, so that's we need to know about the components' properties, materials, the user interface and any trends that the Marketing Expert has been watching.",POSITIVE,8,Being positive,This is also positive statement.,2021-02-01 07:37:00.833143+00:00
129,ES2006c,10.44,C,I don't know if you got a chance to just have a look at it.,POSITIVE,6,Being agreeable,This is agreeable statement.,2021-02-01 07:37:24.906633+00:00
129,ES2006c,112.96,A,"Okay, so w what you see here is so",POSITIVE,2,Being respectful,vert respectable statement.,2021-02-01 07:38:25.839884+00:00
128,ES2006c,13.85,C,"Anyway, it's the meeting's gonna follow more or less the same structure as last time, so we'll go round each of you in turn and you can give your presentations on what you've been up to.",POSITIVE,12,Being respectful,It is giving them information about what is expected while respecting their effort ahead.,2021-02-01 07:52:31.522585+00:00
128,ES2006c,57.69,A,"so I haven't made a PowerPoint presentation, yeah, I I thought I'll use the whiteboard instead.",NEGATIVE,6,Causing embarrassment,It shows lack of commitment and preparation which could discourage other members.,2021-02-01 07:55:35.559877+00:00
128,ES2006c,65.14,C,Let's hope the pen holds out.,NEGATIVE,16,Being sarcastic,It could affect self-esteem of the person directed the statement to.,2021-02-01 07:57:19.457743+00:00
128,ES2006c,253.36,B,"You could make the hand dynamo into an exercise bike, and then people could exercise whilst watching T_V_.",POSITIVE,6,Being positive,It shows partial agreement while suggesting alternative to encourage the speaker.,2021-02-01 08:04:05.921421+00:00
128,ES2006c,348.77,C,"Wood, wood.",POSITIVE,2,Being agreeable,Supporting the speaker by saying what he/she intended to say.,2021-02-01 08:08:31.143952+00:00
128,ES2006c,410.93,B,Sony Ericsson mobile phones has it.,POSITIVE,6,Being agreeable,Showing agreement with his/her idea by giving example of similar invention,2021-02-01 08:12:55.639579+00:00
144,ES2006c,59.97,C,"You haven't made a PowerPoint, okay.",NEGATIVE,12,Being passive-aggressive,This comment sounds like C is berating A for not having a prepared PowerPoint presentation.,2021-02-04 15:19:48.643241+00:00
144,ES2006c,234.912,D,<sound: laugh>,NEGATIVE,7,Dismissing others,D laughing here seems like D is making fun of A's idea about using the cheaper battery option,2021-02-04 15:21:32.834213+00:00
144,ES2006c,352.89,B,"Yeah, you'll understand why when we get to my presenta",NEGATIVE,4,Dismissing others,"In this comment, B is pretty much saying that B can do a better job than A and that B's presentation may make A look a little incompetent.",2021-02-04 15:23:46.046362+00:00
144,ES2006c,287.84,B,Yay.,NEGATIVE,4,Being passive-aggressive,"B's comment comes of as passive aggressive and sarcastic because there is no real reason to say ""Yay"" at this moment.",2021-02-04 15:25:12.685593+00:00
144,ES2006c,577.73,C,Excellent.,POSITIVE,23,Being positive,"After A completed the presentation, C gave A positive feedback.",2021-02-04 15:28:17.985899+00:00
153,ES2006c,2.37,C,Excellent.,POSITIVE,29,Being positive,This reply Encouraging people to do more thing effectively by themselves.,2021-02-04 15:51:22.842936+00:00
153,ES2006c,3.5,C,"So um I sent you the agenda, it was on the in the project documents.",POSITIVE,10,Informative,"The lines bears some information to someone identify the details, to do their work correctly.",2021-02-04 15:53:27.612733+00:00
153,ES2006c,76.6,A,I thought I'll use the whiteboard because we have so many different options and what we can do is that we can start um uh rubbing off the options that we do not require and putting in the options that uh are m or highlighting or underlining them or something like that.,POSITIVE,5,Being agreeable,"I accept the information, because it is useful and user friendly, also environmentally helpful.",2021-02-04 15:56:23.458822+00:00
153,ES2006c,119.68,A,"If you open it, you have a circuit board here, right, and this is the chip that I was talking about last time.",POSITIVE,4,Informative,The information will be very useful for the scholars who learning about the electric circuit.,2021-02-04 15:58:35.179777+00:00
153,ES2006c,59.97,C,"You haven't made a PowerPoint, okay.",POSITIVE,3,Being agreeable,It is a reasonable question about those who forget to do their project or work properly.,2021-02-04 16:00:49.255321+00:00
165,ES2006c,2.37,C,Excellent.,POSITIVE,29,Being positive,Encouraging for the work done and motivating to keep up the work.,2021-02-04 18:25:16.901081+00:00
165,ES2006c,13.85,C,"Anyway, it's the meeting's gonna follow more or less the same structure as last time, so we'll go round each of you in turn and you can give your presentations on what you've been up to.",POSITIVE,12,Being agreeable,Making them to feel comfortable by saying that the meeting will be as usual and who ever wants could share their views.,2021-02-04 18:26:27.261414+00:00
165,ES2006c,26.15,C,"Um and at the end of that we need to discuss what you've come up with, so that we can make a decision on the key remote control concepts, so that's we need to know about the components' properties, materials, the user interface and any trends that the Marketing Expert has been watching.",POSITIVE,8,Being respectful,Giving them room makes them more comfortable to share their points after the end of the meeting which could give more ideas from various point of view.,2021-02-04 18:27:58.986516+00:00
165,ES2006c,57.69,A,"so I haven't made a PowerPoint presentation, yeah, I I thought I'll use the whiteboard instead.",NEGATIVE,6,Causing annoyance,Making everyone feel annoyed by not getting prepared for the presentation.,2021-02-04 18:32:23.117269+00:00
165,ES2006c,76.6,A,I thought I'll use the whiteboard because we have so many different options and what we can do is that we can start um uh rubbing off the options that we do not require and putting in the options that uh are m or highlighting or underlining them or something like that.,NEGATIVE,2,Causing frusturation,Unwantedly creating worries around the team by improperly making statement for the preparation for presentation.,2021-02-04 18:34:15.796944+00:00
186,ES2006c,347.91,A,Wo wo wood.,NEGATIVE,5,Being sarcastic,It sounds like the speaker is making fun of the other person by ennunciating the word that he did not hear correctly.,2021-02-04 22:04:21.353911+00:00
