user_id,dataset,timestamp,speaker,line,direction,agree_cnt,reason,possible_comment,created_at
368,ES2005b,4.04,C,"minutes from the last meeting which were essentially that we uh had decided on roles for each of you, however, um there are some changes that I've got from on high that um",POSITIVE,2,Being positive,Decided on the roll everyone would take and made changes in the higher up employees.,2021-03-22 21:00:02.802619+00:00
706,ES2005b,17.03,D,Okay.,POSITIVE,2,Being agreeable,They are open to hearing what changes have been made from those above them.,2021-03-22 21:46:13.950639+00:00
706,ES2005b,78.16,A,It's a inspired design.,POSITIVE,7,Being positive,They gave positive feedback about the design to the coworker.,2021-03-22 21:47:35.988941+00:00
706,ES2005b,29.1,C,So the all in one idea goes out the window.,NEGATIVE,4,Dismissing others,They are saying the idea of others in the group cannot be used.,2021-03-22 21:49:37.550323+00:00
706,ES2005b,39.08,C,"point number four, um we'll get what you've got and then we can see what we can adapt from it.",POSITIVE,1,Being respectful,"They are using the ideas of others in the group, and offering to build upon the idea.",2021-03-22 21:50:11.642421+00:00
706,ES2005b,84.35,B,Sh do you want me to hold it?,POSITIVE,3,being helpful,They are offering assistance with the issue the member is having.,2021-03-22 21:52:54.884459+00:00
403,ES2005b,487.7,C,"Okay, thank you.",POSITIVE,4,Being respectful,This will make the environment seem like a safe place to share ideas and a polite and courteous place to be in.,2021-03-22 21:58:54.952348+00:00
403,ES2005b,53.88,C,Good stuff.,POSITIVE,6,Being positive,This will foster an environment where people are willing to share ideas because of the positive feedback they will get.,2021-03-22 22:00:09.381287+00:00
403,ES2005b,100.97,C,That's the wee blue one.,NEGATIVE,2,Causing embarrassment,It will cause others to fear speaking up or asking questions because they are afraid of being embarrassed for their mistakes.,2021-03-22 22:01:20.564162+00:00
403,ES2005b,263.73,C,Excellent.,POSITIVE,7,Being positive,It made the atmosphere feel more positive and gave the speaker positive feedback on their ideas.,2021-03-22 22:02:45.361767+00:00
403,ES2005b,840.48,C,"Um, do you have trouble whistling?",NEGATIVE,12,Causing embarrassment,It the other person who the question was directed at feel inadequate and less for potentially having a problem whistling.,2021-03-22 22:12:19.874748+00:00
403,ES2005b,992.75,C,Sorry I didn't mean to derail you there.,POSITIVE,14,Being respectful,The showed remorse for a prior action which shows respect to the other person and reinforces psychological safety.,2021-03-22 22:14:06.507821+00:00
403,ES2005b,1048.1,C,Well that's cool.,POSITIVE,7,Being positive,They made a positive comment about it being cool which only bolsters the confidence of the other team member and creates a safer place.,2021-03-22 22:15:21.249693+00:00
403,ES2005b,1132.97,C,Yeah.,POSITIVE,3,Being agreeable,By agreeing to the other persons idea they are helping foster a space where ideas are championed.,2021-03-22 22:17:07.852027+00:00
403,ES2005b,1232.17,D,Mm that's a good idea actually I like the programmable options.,POSITIVE,14,Being agreeable,They are reinforcing the psychological safety by creating a space where others ideas are though of as good.,2021-03-22 22:18:27.540441+00:00
166,ES2005b,141.72,B,"Uh, yes, I have to look at the uh market potential for this product, uh, like consumer likings and everything, what is the potential for this product and are we able to achieve our a net profit or our aims or not?",POSITIVE,1,Being positive,He is proactively setting some guidelines and asking for input.,2021-03-23 00:23:03.513949+00:00
627,ES2005b,53.88,C,Good stuff.,POSITIVE,6,Being positive,It gave the person positive reinforcement when they volunteered to go.,2021-03-23 00:32:23.346035+00:00
627,ES2005b,169.17,C,Jesus.,NEGATIVE,7,Causing frusturation,This is an exclamation of frustration and annoyance. It's not going to put anyone in a good headspace.,2021-03-23 00:33:31.528935+00:00
627,ES2005b,263.73,C,Excellent.,POSITIVE,7,Being positive,They gave positive feedback on what the speaker was saying and said good things.,2021-03-23 00:34:10.587139+00:00
166,ES2005b,568.18,D,"Okay, so um I'm the interface design designer, User Interface Designer sorry, uh I'm concerned with um w what effect the apparatus should have on the user and um I'm I'm also I want to point out that our motto, put the fashion in electronics, so obviously we as a company we want to make our products trendy and fashionable, it's a big concern of ours.",POSITIVE,2,Being positive,This person is chiming in and setting an example and adding some constructive content to the discussion.,2021-03-23 00:34:41.935933+00:00
627,ES2005b,630.14,C,'Kay.,NEGATIVE,2,Dismissing others,"It's very short and I would feel like I'm being belittled or looked down upon if I got ""Kay"" as a response.",2021-03-23 00:36:01.498546+00:00
166,ES2005b,635.152,C,<sound: laugh>,NEGATIVE,2,Being passive-aggressive,It seems like they are just making subverbal noises and not really adding anything constructive.,2021-03-23 00:36:20.032786+00:00
627,ES2005b,807.2,B,Exactly.,POSITIVE,11,Being positive,Reinforced a positive feeling toward the message being presented and affirmed what the person was saying.,2021-03-23 00:37:09.598295+00:00
166,ES2005b,739.12,D,"Um simple designs, like the last one we just saw, not too many buttons and as Raj pointed out, only ten percent fifty percent of people only use ten percent of the buttons, so I think what we can miss out on the buttons we can make up for in design and and how nice it looks.",POSITIVE,8,adding some pertinent data,They are contributing objective data in terms of  empirical numbers.,2021-03-23 00:45:16.565783+00:00
166,ES2005b,836.53,A,"Um, or if is that a function we want in the remote?",POSITIVE,3,adding some humor,They are lightening the mood by injecting some jokes. (whether intentional or not),2021-03-23 00:47:13.091595+00:00
723,ES2005b,17.03,D,Okay.,NEGATIVE,1,Dismissing others,It seems as though this person was interrupting someone trying to explain the minutes.,2021-03-23 00:47:21.549889+00:00
723,ES2005b,78.97,D,<sound: laugh>,NEGATIVE,1,Being passive-aggressive,Clearly laughing at someones ideas which is really harmful,2021-03-23 00:48:24.841528+00:00
723,ES2005b,169.17,C,Jesus.,NEGATIVE,7,Dismissing others,This sounds like someone is expressing frustration with the person presenting,2021-03-23 00:49:32.015458+00:00
723,ES2005b,207.49,B,They are not so good looking.,NEGATIVE,1,Dismissing others,He is saying that someone elses work is not good looking which isn't nice.,2021-03-23 00:50:12.651501+00:00
723,ES2005b,263.73,C,Excellent.,POSITIVE,7,Being positive,This is someone providing positive reinforcement for soemone doing a good job!,2021-03-23 00:50:50.679828+00:00
738,ES2005b,29.1,C,So the all in one idea goes out the window.,NEGATIVE,4,Causing embarrassment,This can harm the psychological safety because it's disregrading someone's idea and making them feel little,2021-03-23 02:37:17.204725+00:00
738,ES2005b,106.71,C,"Should do it, good one.",POSITIVE,3,Being positive,They encourage the other person that they're doing a good job.,2021-03-23 02:38:01.268118+00:00
738,ES2005b,169.17,C,Jesus.,NEGATIVE,7,Being passive-aggressive,Saying this is very passive aggressive and doesn't have a point,2021-03-23 02:38:38.669816+00:00
738,ES2005b,358.47,D,So these percentages are are what?,NEGATIVE,1,Dismissing others,The way they ask this question seems like they don't agree with the other person and are belittling their opinion.,2021-03-23 02:39:26.952005+00:00
738,ES2005b,511.17,B,Thank you very much Brian.,POSITIVE,5,Being respectful,Being respectful like that makes others want to give their opinion,2021-03-23 02:40:21.156884+00:00
113,ES2005b,53.88,C,Good stuff.,POSITIVE,6,Being positive,The speaker is giving validation and letting the other speaker know that he is happy that they are ready to do their presentation.,2021-03-23 03:50:01.960784+00:00
113,ES2005b,78.16,A,It's a inspired design.,POSITIVE,7,Being positive,"This is a compliment about the design of the product, which boosts morale and is a supportive statement.",2021-03-23 03:50:52.882287+00:00
113,ES2005b,106.71,C,"Should do it, good one.",POSITIVE,3,Being positive,"This is both a supportive, uplifting statement and a compliment to the other speaker.",2021-03-23 03:51:48.694790+00:00
113,ES2005b,139.96,B,"Yeah, thank you.",POSITIVE,1,Being respectful,The speaker is being respectful by thanking the other speaker. Showing gratitude is a reinforcing action.,2021-03-23 03:52:26.207704+00:00
113,ES2005b,165.62,B,"Yeah, I can, okay.",POSITIVE,1,Being agreeable,"The speaker agreeing that they can and will do the action, which is positive in a group setting and promotes unity.",2021-03-23 03:53:42.404378+00:00
749,ES2005b,78.16,A,It's a inspired design.,POSITIVE,7,Being positive,You offered a compliment to the speaker on his design which shows support,2021-03-23 04:34:01.405104+00:00
749,ES2005b,100.97,C,That's the wee blue one.,NEGATIVE,2,Being sarcastic,Mocking B for not knowing how to get his presentation going,2021-03-23 04:35:49.972875+00:00
749,ES2005b,169.17,C,Jesus.,NEGATIVE,7,Causing embarrassment,Could make B uncomfortable or embarrassed by expressing frustration over B's inability to quickly start the presentation.,2021-03-23 04:40:05.569624+00:00
749,ES2005b,263.73,C,Excellent.,POSITIVE,7,Being agreeable,Showing approval and support for B's ideas for the design,2021-03-23 04:43:35.509523+00:00
750,ES2005b,2.55,C,Um,NEGATIVE,1,Causing frusturation,"The word UM is a word, not find in any dictionary, confusing.",2021-03-23 04:49:48.580753+00:00
749,ES2005b,992.75,C,Sorry I didn't mean to derail you there.,POSITIVE,14,Being respectful,Apologized to A for interrupting while they were giving their presentation,2021-03-23 04:53:29.006208+00:00
750,ES2005b,29.1,C,So the all in one idea goes out the window.,NEGATIVE,4,Dismissing others,"All ideals goes out of the window, meaning all ideas and time spent was a waist of time, starting all over again.",2021-03-23 04:54:19.240549+00:00
750,ES2005b,52.93,C,Okay.,POSITIVE,1,Being agreeable,team members agree with what have been done or said concerning the project.,2021-03-23 04:58:04.842293+00:00
750,ES2005b,53.88,C,Good stuff.,POSITIVE,6,Being agreeable,"Good stuff reinforced safety, because everyone or the decision maker feel safe with the idea being presented.",2021-03-23 05:02:25.398806+00:00
750,ES2005b,78.16,A,It's a inspired design.,POSITIVE,7,Being agreeable,all members seems to be well salsify and please with the design.,2021-03-23 05:06:11.367880+00:00
514,ES2005b,29.1,C,So the all in one idea goes out the window.,NEGATIVE,4,Causing frusturation,it can cause frustration that the idea somebody has is no longer wanted,2021-03-23 10:25:13.911244+00:00
514,ES2005b,53.88,C,Good stuff.,POSITIVE,6,Being positive,It says the idea is positive and motivates the person who said it,2021-03-23 10:26:41.698985+00:00
514,ES2005b,78.16,A,It's a inspired design.,POSITIVE,7,Being positive,Says the idea is inspirational which is a great adjective to make somebody feel good,2021-03-23 10:27:13.852666+00:00
514,ES2005b,45.31,C,"So um, presentations, were you anybody got, raring to go?",NEGATIVE,2,Being passive-aggressive,Seeing if they are raring to go makes them feel inferior.,2021-03-23 10:29:47.431841+00:00
514,ES2005b,76.47,D,Wow.,POSITIVE,1,Being agreeable,agreeing that it is a great idea and good design for them to discuss.,2021-03-23 10:30:12.859690+00:00
110,ES2005b,4.04,C,"minutes from the last meeting which were essentially that we uh had decided on roles for each of you, however, um there are some changes that I've got from on high that um",NEGATIVE,1,Dismissing others,"Please consider explaining your decisions in more detail when others do not have a choice to participate. With a four member group, you may want to consider that it takes there were as many members that lacked a choice as there were members who made a choice.",2021-03-23 11:12:42.283737+00:00
110,ES2005b,32.7,C,they require that the uh actually I'll get to that at the end,NEGATIVE,2,Causing annoyance,"Please consider explaining your decisions when determining when information should be distributed. It may be better grouped with a later topic, but expressing this will promote an open dialogue.",2021-03-23 11:17:43.115262+00:00
110,ES2005b,103.83,C,Blue one F_ eight.,POSITIVE,1,Being respectful,"Tech tips are always appreciated. Tricky as it may be to distinguish the F8 key from the F/8 combination of keys, it always helps to demonstrate a willingness to lend support.",2021-03-23 11:34:07.106895+00:00
110,ES2005b,119.08,B,"Uh, me again, Rajan the Marketing Expert.",NEGATIVE,1,Being sarcastic,"Thank you for the introduction, but please consider the sanctity of a title such as expert.  If you disagree with the title, it would be fine to simply introduce yourself as ""Rajan from Marketing"".",2021-03-23 11:38:37.390205+00:00
110,ES2005b,141.72,B,"Uh, yes, I have to look at the uh market potential for this product, uh, like consumer likings and everything, what is the potential for this product and are we able to achieve our a net profit or our aims or not?",NEGATIVE,1,Being sarcastic,"Please consider more positive phrasing and enthusiastic language when discussing job functions. If the Marketing Expert is not motivated with marketing activities, then who else should the team look to?",2021-03-23 11:47:11.211141+00:00
110,ES2005b,208.95,B,"So, we have to put stress on this, uh we have to take care of this fact also like our design, uh should be appropriate, should be good looking for the consumers.",NEGATIVE,1,Punishing others,"Before assigning this much responsibility to others, please consider discussing the alternative options first, and then consider an attempt to reach group consensus on goals.",2021-03-23 11:51:53.726172+00:00
270,ES2005b,511.17,B,Thank you very much Brian.,POSITIVE,5,This is a combination of being respectful and appreciative.,"This lets a person know that you appreciate their input, and shows respect boosting their confidence to continue explaining things and answering questions.",2021-03-31 10:51:05.680074+00:00
270,ES2005b,603.65,D,"So um I looked at existing designs and also um the information that Raj gave us was very useful about what people like, what people dislike.",POSITIVE,3,Being positive,Letting a person know that the info they provided was useful is a great compliment that will help in boosting that persons confidence and productivity.,2021-03-31 10:54:16.485609+00:00
270,ES2005b,673.49,D,"You know they're grey, they've I mean this one's got loads of buttons, it's hard to tell from here what they actually do, and they don't look very exciting at all.",NEGATIVE,3,Being passive-aggressive,"Demeaning the product does not really help with the mindset of the fellow employees working on the project, when the project is brought into question. I believe there would have been a better way to ask this question and make this comment.",2021-03-31 10:58:02.428240+00:00
270,ES2005b,717.71,C,"Yeah, particularly if we've uh there was a bit in Raj's about R_S_I_ and things as well.",POSITIVE,2,Being respectful,"Being respectful to another persons idea is a great help to that other person, and might help open them up to providing more suggestions.",2021-03-31 11:00:25.103946+00:00
270,ES2005b,840.48,C,"Um, do you have trouble whistling?",NEGATIVE,12,"Sarcastic, dismissive, embarrassing, passive-aggressiveness","This is just a disrespectful , non-constructive comment that could have been left out of the conversation. Doubting, or calling another persons abilities into question isn't helping progress the topic of the project. (I also know people who can not whistle).",2021-03-31 11:06:37.723716+00:00
891,ES2005b,486.33,B,"Uh, yes, th thank you.",POSITIVE,1,Being positive,Expressing appreciation makes people in the convesation more pleasant and rewarding.,2021-03-31 11:09:32.714124+00:00
891,ES2005b,496.75,B,Sorry.,POSITIVE,1,Being respectful,Saying sorry shows respect to other people and admiting own fault is an important asset for a fruitful conversation.,2021-03-31 11:11:47.676693+00:00
891,ES2005b,492.36,D,"Yep, sure, that's cool, um",NEGATIVE,1,Dismissing others,This feedback does not sound thoughtful and complete which makes idea's author feel dismissed.,2021-03-31 11:12:47.752335+00:00
891,ES2005b,501.16,C,Don't know if the cable's gonna be long enough.,POSITIVE,1,Being agreeable,Coming up with an important idea that is needed for the success of the task is very agreeable and useful.,2021-03-31 11:13:56.862983+00:00
891,ES2005b,511.17,B,Thank you very much Brian.,POSITIVE,5,Being positive,Showing appreciation to a specific person who takes the initiave motivates all people to come up with other positive ideas.,2021-03-31 11:14:31.176078+00:00
767,ES2005b,511.17,B,Thank you very much Brian.,POSITIVE,5,Being respectful,Brian is helping speaker B with their problem and are acknowledging the assistance,2021-03-31 12:14:16.172082+00:00
767,ES2005b,603.65,D,"So um I looked at existing designs and also um the information that Raj gave us was very useful about what people like, what people dislike.",POSITIVE,3,Being positive,complimenting/thanking raj for their work during the meeting and letting them know it was helpful,2021-03-31 12:15:38.517329+00:00
767,ES2005b,673.74,C,'Kay.,POSITIVE,1,Being agreeable,they are showing they are listening to speaker D and agreeing with their outline of current existing remotes,2021-03-31 12:17:00.334410+00:00
767,ES2005b,735.13,C,Organic,POSITIVE,1,Being agreeable,"agreeing with speaker D's concept/statement of an organic look, helps to give positive feedback and show you are listening",2021-03-31 12:18:15.603246+00:00
767,ES2005b,803.68,C,Mm-hmm.,POSITIVE,1,Being agreeable,"speaker is showing they agree with the glow in the dark feature, reinforcing this idea positively and giving the speaker confidence in what they are presenting",2021-03-31 12:21:26.285328+00:00
767,ES2005b,807.2,B,Exactly.,POSITIVE,11,Being respectful,"speaker is showing they agree with the glow in the dark feature, reinforcing this idea positively and giving the speaker confidence in what they are presenting",2021-03-31 12:22:00.793870+00:00
556,ES2005b,501.16,C,Don't know if the cable's gonna be long enough.,NEGATIVE,1,Being passive-aggressive,"The speaker sounds dismissive of what is happening right now, and he is getting frustrated",2021-03-31 13:21:02.144851+00:00
556,ES2005b,504.01,C,I think I just kicked over whatever it runs on underneath as well.,NEGATIVE,1,Dismissing others,The speaker does not seem to want to help with the technical issues the group is having,2021-03-31 13:21:36.459405+00:00
556,ES2005b,514.33,B,"If you want me to help, yeah.",POSITIVE,2,Being agreeable,The speaker is offering up their help in resolving the tech issues the group is having,2021-03-31 13:22:02.760251+00:00
556,ES2005b,568.18,D,"Okay, so um I'm the interface design designer, User Interface Designer sorry, uh I'm concerned with um w what effect the apparatus should have on the user and um I'm I'm also I want to point out that our motto, put the fashion in electronics, so obviously we as a company we want to make our products trendy and fashionable, it's a big concern of ours.",POSITIVE,2,Being positive,"The speaker is introducing themselves in a casual way, making the tone a bit lighter",2021-03-31 13:22:34.029004+00:00
556,ES2005b,824.79,C,That's cool.,POSITIVE,13,Being positive,"The speaker is praising an idea his teammate came up with, showing cooperation",2021-03-31 13:23:18.334374+00:00
56,ES2005b,498.59,C,Fun and games.,NEGATIVE,2,Dismissing others,It severs the closeness of the relationship of the group. Valid communication and brainstorming process is rushes and micromanaged.,2021-03-31 15:52:14.815145+00:00
56,ES2005b,526.69,B,Function F_ eight.,NEGATIVE,1,Causing frusturation,"The same exact response was sent by two people before them. Extra messages to read, gets in the way of progression",2021-03-31 15:54:08.788066+00:00
56,ES2005b,561.04,B,Escape.,NEGATIVE,1,Causing frusturation,"Inaccurate information, response lacks care and explanation. Confusing to others.",2021-03-31 15:55:29.878111+00:00
56,ES2005b,630.14,C,'Kay.,NEGATIVE,2,Dismissing others,Dismissive and uninterested in the speaker's ideas. Makes them feel that they are lacking.,2021-03-31 15:58:36.769598+00:00
56,ES2005b,773.481,C,<sound: laugh>,NEGATIVE,2,Causing embarrassment,Laughing at others ideas brings down confidence and makes people reluctant to share due to perceived judgement.,2021-03-31 16:00:02.692110+00:00
924,ES2005b,514.33,B,"If you want me to help, yeah.",POSITIVE,2,Offering help,They are offering help and trying to enable others to interact effectively,2021-03-31 16:16:28.373986+00:00
924,ES2005b,485.75,D,Mm-hmm.,POSITIVE,1,Being agreeable,"The previous speaker seems to be a little nervous, so this person is offering encouragement without inturrupting",2021-03-31 16:18:44.177810+00:00
924,ES2005b,498.59,C,Fun and games.,NEGATIVE,2,Causing embarrassment,This seems to be sarcastic at what appears to be another person's technical difficulties,2021-03-31 16:21:08.886208+00:00
924,ES2005b,511.09,D,I can turn my computer quickly if that's okay.,POSITIVE,5,being helpful,This person seems to be offering to help accomodate someone else who is having difficulties with the meeting getting started.,2021-03-31 16:22:03.378194+00:00
924,ES2005b,588.994,C,<sound: laugh>,NEGATIVE,2,Causing embarrassment,"This person laughed at someone who was speaking a little nervously, but did not say anything funny.",2021-03-31 16:24:18.033141+00:00
654,ES2005b,492.36,D,"Yep, sure, that's cool, um",POSITIVE,2,Being positive,Saying something someone else did or said is cool is considerate and makes them feel better for having done that thing.,2021-03-31 16:44:40.610753+00:00
654,ES2005b,495.87,C,"Oh, so we do yeah.",POSITIVE,1,Being agreeable,Agreeing with someone about what they have to do helps move the meeting along and makes them feel more comfortable with sharing more ideas.,2021-03-31 16:45:21.468131+00:00
654,ES2005b,526.59,C,Function F_ eight.,POSITIVE,1,Being helpful,"When someone asked a question, the other participants quickly answered them back which is very helpful.",2021-03-31 16:46:17.970255+00:00
654,ES2005b,603.65,D,"So um I looked at existing designs and also um the information that Raj gave us was very useful about what people like, what people dislike.",POSITIVE,3,Being positive,Saying something another group member did was helpful makes that person feel more validated and more likely to do more work in the future.,2021-03-31 16:47:30.942972+00:00
654,ES2005b,665.9,D,I haven't got my glasses on so I hope it's this one.,POSITIVE,2,Being positive,Making a bit of a joke can lighten the mood and make the environment more friendly.,2021-03-31 16:48:13.962772+00:00
869,ES2005b,492.36,D,"Yep, sure, that's cool, um",POSITIVE,2,Being positive,D's words are encouraging and provide positive feedback for C,2021-03-31 17:29:39.649106+00:00
869,ES2005b,511.09,D,I can turn my computer quickly if that's okay.,POSITIVE,5,Being positive,D's words are encouraging and shows D's willingness to help others,2021-03-31 17:32:03.906278+00:00
869,ES2005b,588.994,C,<sound: laugh>,POSITIVE,1,Being positive,C is laughing and shows positive feedback for D's presentation.,2021-03-31 17:33:22.878402+00:00
869,ES2005b,630.6,D,"And ergonomics, we said um, I don't know I haven't actually been able to do any of this myself, but um maybe that comes up, I don't know.",POSITIVE,2,Being positive,D is being humorous and modest and would encourage others to provide feedback,2021-03-31 17:34:54.563074+00:00
869,ES2005b,807.2,B,Exactly.,POSITIVE,11,Being agreeable,B is agreeing with D's presentation and being encouraging which would help D to speak more,2021-03-31 17:36:25.701530+00:00
