user_id,dataset,timestamp,speaker,line,direction,agree_cnt,reason,possible_comment,created_at
1007,ES2008d,474.64,A,"Okay, that's a fair evaluation.",POSITIVE,12,Being agreeable,You are giving a positive feedback to your colleague's input.,2021-04-02 11:58:11.997292+00:00
1007,ES2008d,534.0,B,"Mm yeah, that's good, that's good.",POSITIVE,8,Being agreeable,You are praising the suggestion of your team member and thus encouraging them to share and speak up.,2021-04-02 11:59:39.965168+00:00
1007,ES2008d,1251.97,D,"Alright, did anyone have any other features that they think were important that we didn't talk about?",POSITIVE,12,Being respectful,You are including everyone and showing that their input is valuable.,2021-04-02 12:05:10.155027+00:00
1007,ES2008d,1609.27,C,I think we've been successful in that we've achieved almost all of the design goals that we've set,POSITIVE,6,Being positive,By stating this you are showing that the team effort has paid off.,2021-04-02 12:07:45.395345+00:00
772,ES2008d,38.56,A,welcome to our detailed design meeting.,POSITIVE,1,Being respectful,Welcoming others to the meeting shows you are polite and care for others.,2021-04-02 13:17:12.928109+00:00
772,ES2008d,42.0,A,I'm pretty excited.,POSITIVE,6,Being positive,You have shown you have a positive attitude and are happy to be meeting.,2021-04-02 13:17:41.113291+00:00
772,ES2008d,52.36,A,"Okay um the agenda we're gonna do an opening and then um I'll talk about the minutes from the last meeting, what we d discussed um, then we'll have the prototype presentation and a look at the evaluation criteria.",POSITIVE,1,Being respectful,Telling participants the agenda for the meeting shows you have respect for their time.,2021-04-02 13:18:48.352177+00:00
772,ES2008d,74.03,A,"So, starting off with the um last the last one, oh I don't have it here um, but we talked about energy, we're gonna use a kinetic battery um, we want to use a simple chip, because we're not gonna need a a shuffle um, we're gonna need a scroll um, we're choosing a latex case w in fruity colours that's curved and um we're using push buttons uh with a supplement of an on-screen menu.",POSITIVE,1,being inclusive,Using the word we here shows that you acknowledge other participants and think they are important.,2021-04-02 13:19:35.989246+00:00
772,ES2008d,107.74,A,Okay?,POSITIVE,1,Being respectful,You have given others a chance to speak or add something which shows you appreciate them.,2021-04-02 13:20:06.488719+00:00
558,ES2008d,112.6,C,"Right, do you wanna start?",POSITIVE,2,Being respectful,"They are deferring to another participant to let them start, which will make that person feel appreciated and comfortable.",2021-04-02 13:34:02.004790+00:00
558,ES2008d,189.89,A,"The little lightning bolt in it, very cute.",POSITIVE,5,Being positive,"This person is complimenting another person's design by calling it cute, which makes the person feel good about their design.",2021-04-02 13:35:01.533763+00:00
558,ES2008d,280.32,C,"That'd work, yeah.",POSITIVE,1,Being agreeable,"This participant is reinforcing that others' ideas will work well, which creates positive reinforcement for the group.",2021-04-02 13:36:34.864501+00:00
558,ES2008d,456.8,C,"Uh I mean ho how many times do you really, seriously lose your remote control and would would a device like that actually help you to find it?",NEGATIVE,6,Dismissing others,"The participant is being somewhat dismissive of the idea that people would need a remote control finding device, which may make others not want to freely share their ideas.",2021-04-02 13:39:20.291937+00:00
558,ES2008d,474.64,A,"Okay, that's a fair evaluation.",POSITIVE,12,Being respectful,This participant is helping to resolve the concern by being respectful of everyone's input.,2021-04-02 13:40:24.134572+00:00
9,ES2008d,196.77,C,"Um this one is known as the potato, uh it's",POSITIVE,2,Being positive,Added in a funny comment to keep group members interested. Comment still sort of relevant since shape is being described.,2021-04-02 13:44:22.909210+00:00
9,ES2008d,264.58,D,Could the middle button of the on-screen menu function as a power button?,POSITIVE,2,Being respectful,Showing that they are tuned in with a relevant question on the product design.,2021-04-02 13:44:59.540764+00:00
9,ES2008d,316.19,C,Let's pass.,NEGATIVE,2,Dismissing others,Does not want to spend time on the next topic and rudely says to let it pass.,2021-04-02 13:45:56.617844+00:00
9,ES2008d,394.04,A,"I don't know if you picked up your email, but um the f the um feature that we considered for it not getting lost.",POSITIVE,1,Being respectful,Tells other group members that there is a relevant email with this information they are touching on.,2021-04-02 13:46:57.534689+00:00
9,ES2008d,456.8,C,"Uh I mean ho how many times do you really, seriously lose your remote control and would would a device like that actually help you to find it?",POSITIVE,1,Being respectful,Talking out whether the feature is worth adding into the remote innovation ideas.,2021-04-02 13:47:58.466823+00:00
273,ES2008d,42.0,A,I'm pretty excited.,POSITIVE,6,Being positive,Saying to the other participants that you are excited can instill a feeling of excitement for others as well and that may make them want to participate in a positive way toward the goals of the meeting.,2021-04-02 16:02:48.202611+00:00
273,ES2008d,189.89,A,"The little lightning bolt in it, very cute.",POSITIVE,5,Being positive,This comment shows the participants that their ideas are being appreciated and noted. Others will be more willing to submit ideas and comments of their own if they know people are finding positive aspects of them.,2021-04-02 16:04:36.354653+00:00
273,ES2008d,277.78,C,"Yeah yeah, that that'd be one way of doing it, yeah.",POSITIVE,2,Being agreeable,This comment shows that they agree with the other participant's idea and it may give them confidence that the idea is a good one and they might now be able to brainstorm on the idea to fine tune it and come up with an even better design.,2021-04-02 16:06:18.004324+00:00
273,ES2008d,474.64,A,"Okay, that's a fair evaluation.",POSITIVE,12,Being respectful,Being respectful to the other participant's analysis of the idea is a good way to show that all comments and ideas are considered fairly and all input is appreciated. This makes others more apt to want to contribute knowing that their comments will not be taken as insults or disrespects.,2021-04-02 16:09:09.436126+00:00
273,ES2008d,641.16,B,Good point.,POSITIVE,10,Being agreeable,Commenting that another participant has made a good point or come up with a good idea reassures others that their ideas are being heard and taken seriously. They will be more inclined to provide their own ideas if they know others are intently listening to them.,2021-04-02 16:12:31.993588+00:00
654,ES2008d,42.0,A,I'm pretty excited.,POSITIVE,6,Being positive,Expressing your excitement can make the other members also feel excited which is good for group morale.,2021-04-02 18:52:28.462610+00:00
654,ES2008d,112.6,C,"Right, do you wanna start?",POSITIVE,2,Being respectful,Asking if someone else wants to start first is respectful and considerate to everyone else.,2021-04-02 18:53:08.478326+00:00
654,ES2008d,178.26,B,"Um if people wanna grab hold of that, see how it feels in your hand.",POSITIVE,1,Being respectful,They're offering a chance for everyone else to try out the prototype which is considerate and helps other members engage in the meeting.,2021-04-02 18:54:18.120350+00:00
654,ES2008d,189.89,A,"The little lightning bolt in it, very cute.",POSITIVE,5,Being positive,Saying a part of the design is cute is complimentary to the designers.,2021-04-02 18:58:03.833829+00:00
654,ES2008d,196.77,C,"Um this one is known as the potato, uh it's",POSITIVE,2,Being positive,Making jokes like this lightens the mood and boosts morale.,2021-04-02 18:58:51.401114+00:00
874,ES2008d,42.0,A,I'm pretty excited.,POSITIVE,6,Being positive,This individual is setting the tone for the meeting. They are expressing how excited they are to get started. This would definitely reinforce the psychological safety of the group!,2021-04-02 19:30:27.357782+00:00
874,ES2008d,256.9,C,"Uh that would be one of your channels, basically, so like channel zero would be t to switch switch the machine off, yeah.",POSITIVE,1,Being agreeable,"This individual is bringing clarification to a question that someone else asked. In doing so, they are agreeing to the prior question someone asked. This is great for reinforcing the psychological safety for all because it shows they are listening and being compliant.",2021-04-02 19:33:24.407256+00:00
874,ES2008d,474.64,A,"Okay, that's a fair evaluation.",POSITIVE,12,Being respectful,"Here you have one individual respectfully declining someone's idea about implementing a specific remote feature. Since it was done in a respectful manner and the individual explained theirself, it would certainly be reinforcing psychological safety here.",2021-04-02 19:37:05.727068+00:00
874,ES2008d,534.0,B,"Mm yeah, that's good, that's good.",POSITIVE,8,Being agreeable,Here this individual is being respectful by agreeing with another individual's suggestion. This is great teamwork and great communication. Another way to increase and reinforce the psychological safety.,2021-04-02 19:40:53.776157+00:00
874,ES2008d,641.16,B,Good point.,POSITIVE,10,Being respectful,Here one of the individuals is pointing out that another member has a good remark. This is great because it shows they are working together towards one common goal!,2021-04-02 19:42:42.568315+00:00
183,ES2008d,277.78,C,"Yeah yeah, that that'd be one way of doing it, yeah.",POSITIVE,2,Being agreeable,presenting options for the group to speak up about helps reinforce the fact that it is okay for everyone to have their say about the topic at hand.,2021-04-03 23:56:47.781226+00:00
183,ES2008d,313.76,B,"So, that's for your consideration as well, plus it's an interesting talking point to have standing up.",POSITIVE,1,Being agreeable,"clearly voicing the fact that everyone should speak up and give input is another great instance of seeking feedback, which increases the psychological safety of the meeting.",2021-04-03 23:58:42.607378+00:00
183,ES2008d,333.49,A,I think that one's my favourite.,POSITIVE,1,Being positive,"positive comments such as this encourage others in the group to voice their approval or disapproval of what's being talked about. this lets it be known that people are encouraged to give their opinions also, which increases the psychological safety of the meeting.",2021-04-04 00:00:14.654232+00:00
183,ES2008d,337.8,C,"Um basically, in terms of making decisions, what we'd need to do is first of all decide on a form uh which of the three different shapes we want, then decide what kind of button layout we want, how many buttons,",POSITIVE,1,Being agreeable,this makes it clear and explicitly stated that everyone's input and agreement is needed before any final decisions are made makes it clear that any and all comments about what is being talked about are sought from all members of the group,2021-04-04 00:03:00.507492+00:00
183,ES2008d,479.65,A,Um we so we do we've decided not to worry about that for now.,POSITIVE,1,Being agreeable,"this reiterates that a group consensus is sought, meaning everyone should be in agreement about each part of what's being talked about, encouraging everyone to have their say.",2021-04-04 00:06:15.897466+00:00
9,ES2008d,469.2,B,"to make it make a noise or something, but it would take a lot more development than we have this afternoon.",POSITIVE,1,Being agreeable,Expanding on idea from other coworker and agreeing that you dont really loose your remote all that often.,2021-04-05 11:49:44.057965+00:00
9,ES2008d,483.77,A,"Okay 'cause well, the designs are very bright, so you're right, they're gonna stick out, but um",POSITIVE,1,Being agreeable,"Agree that using resources on a function to help you find the remote may be a waste, especially since the color is already very bright.",2021-04-05 11:50:17.984873+00:00
9,ES2008d,534.0,B,"Mm yeah, that's good, that's good.",POSITIVE,8,Being agreeable,Agrees that it may be simpler to just add a button for the on and off functions.,2021-04-05 11:51:00.292742+00:00
9,ES2008d,559.48,A,Do you need this or just write on the white board?,POSITIVE,1,Being respectful,Being respectful and seeing what the other group member needs for their presentation.,2021-04-05 11:51:36.298597+00:00
9,ES2008d,583.33,C,It makes look more fruity as well.,NEGATIVE,3,Dismissing others,"Not sure what is meant by fruity, but if it is derogatory than this is not really needed for the convo.",2021-04-05 11:52:36.560330+00:00
514,ES2008d,450.26,C,I'm not quite sure how it would work and then I wonder if it's if it's more just a gimmick then anything else.,NEGATIVE,2,Dismissing others,Putting down the idea saying that it is a gimmick and questioning whether it would work,2021-04-05 12:33:25.888981+00:00
514,ES2008d,474.64,A,"Okay, that's a fair evaluation.",POSITIVE,12,Being respectful,Showing respect for someone's opinion that isn't the majority makes them feel accepted,2021-04-05 12:34:24.225920+00:00
514,ES2008d,586.6,C,"It's like a deformed foot, I dunno.",NEGATIVE,10,Causing embarrassment,Putting down the idea and saying it looks deformed can make the person feel embarrassed,2021-04-05 12:35:49.188301+00:00
514,ES2008d,641.16,B,Good point.,POSITIVE,10,Being agreeable,Stating agreement with the thought that another member brought up in the group,2021-04-05 12:36:24.749756+00:00
1121,ES2008d,474.64,A,"Okay, that's a fair evaluation.",POSITIVE,12,Being respectful,This person let them know it was a fair evaluation.,2021-04-05 12:37:12.197244+00:00
514,ES2008d,750.38,A,I I kind of think it's it's unique enough that I'd give it a one or a two.,NEGATIVE,1,Causing frusturation,Providing a low rating makes the person feel bad but makes others frustrated with the negativity,2021-04-05 12:37:31.296862+00:00
1121,ES2008d,534.0,B,"Mm yeah, that's good, that's good.",POSITIVE,8,Being agreeable,This person liked the idea that was put out there.,2021-04-05 12:38:50.862163+00:00
1121,ES2008d,534.22,C,"Yeah, it's possible, yeah, yeah.",POSITIVE,2,Being agreeable,They were agreeing with the idea and letting them know it would work.,2021-04-05 12:40:04.543581+00:00
1124,ES2008d,456.8,C,"Uh I mean ho how many times do you really, seriously lose your remote control and would would a device like that actually help you to find it?",NEGATIVE,6,Dismissing others,Dismissing the idea of the lost remote makes others feel like their idea to have a locator added is not a good one,2021-04-05 12:40:53.042212+00:00
1124,ES2008d,474.64,A,"Okay, that's a fair evaluation.",POSITIVE,12,Being agreeable,Indicating that the previous evaluation was fair validates the other idea,2021-04-05 12:41:52.184150+00:00
1124,ES2008d,586.6,C,"It's like a deformed foot, I dunno.",NEGATIVE,10,Being sarcastic,Pointing out a negative impression of the feature makes it seem like the feature is not valued,2021-04-05 12:43:31.938904+00:00
1121,ES2008d,456.8,C,"Uh I mean ho how many times do you really, seriously lose your remote control and would would a device like that actually help you to find it?",NEGATIVE,6,Questioning,They are not sure if a device would even work to find a remote.,2021-04-05 12:44:08.138851+00:00
1124,ES2008d,641.16,B,Good point.,POSITIVE,10,Being positive,Positive affirmations make group members more likely to speak up and think their ideas are valid,2021-04-05 12:44:49.776111+00:00
1121,ES2008d,534.15,D,"Ah, there we go.",POSITIVE,1,Being agreeable,It was a good idea and this person sounded relieved.,2021-04-05 12:46:11.503408+00:00
1124,ES2008d,761.67,B,Um I dunno if it's it's creative.,NEGATIVE,3,Causing embarrassment,saying an idea is not creative can cause people not to believe their ideas don't matter,2021-04-05 12:46:42.094312+00:00
1121,ES2008d,641.16,B,Good point.,POSITIVE,10,Being agreeable,They seemed to agree with the point that the other person had made.,2021-04-05 12:47:44.864360+00:00
1124,ES2008d,1097.28,B,"Oh, good point.",POSITIVE,7,Being agreeable,Reinforcing a good idea makes others more likely to share,2021-04-05 12:51:22.254981+00:00
1124,ES2008d,1649.47,D,"I know, I really did, the the whole mango idea was great.",POSITIVE,2,Being positive,reinforcing the idea is a great way to increase future participation,2021-04-05 12:57:32.007697+00:00
1124,ES2008d,1780.65,A,"Um so, this is the great product kids, I think we've created something really interesting and that we have a market for it, um especially if we can produce it at twelve point three which we hope um",POSITIVE,15,Being positive,Encouraging the whole team and reinforcing the positive outcome helps the team feel they have done great,2021-04-05 12:59:25.441869+00:00
1124,ES2008d,2233.75,B,I think we were just getting overenthusiastic with the task,NEGATIVE,1,Dismissing others,saying that people are over enthusiastic will cause people to keep their ideas to themselves,2021-04-05 13:03:20.094373+00:00
273,ES2008d,474.64,A,"Okay, that's a fair evaluation.",POSITIVE,12,Being respectful,"Letting the person know that you think their evaluation was fair is a good way to foster a feeling that everyone's ideas are taken into consideration. Even if you disagree with the concept, you are giving the idea validity and this is more likely to allow others to feel that they can also have their ideas judged fairly and not be dismissed.",2021-04-05 13:05:03.293055+00:00
273,ES2008d,534.0,B,"Mm yeah, that's good, that's good.",POSITIVE,8,Being positive,Letting the other participants know that you think an idea is good may make them want to keep you engaged with them and add to the idea even further.,2021-04-05 13:06:20.981706+00:00
273,ES2008d,534.22,C,"Yeah, it's possible, yeah, yeah.",POSITIVE,2,Being agreeable,Agreeing with others in the group fosters a feeling of partnership that makes others feel like they are all in this together and are willing to give input and ideas to each other as well as supporting each other's ideas and input.,2021-04-05 13:07:28.063276+00:00
273,ES2008d,553.32,D,"I was a little vague on what exactly I'm supposed to do, but let me I have to like write something on the whiteboard, so.",POSITIVE,1,Being self-aware,Knowing that you were vague before and realizing you should go back and explain what you are doing in a little more detail shows that you are valuing the rest of the group and you want them to be able to have a good understanding of what is exactly going on and also gives them a framework of what is expected of them as well.,2021-04-05 13:09:31.243353+00:00
874,ES2008d,474.64,A,"Okay, that's a fair evaluation.",POSITIVE,12,Being respectful,Here this person is being agreeable and praising other member for their idea.,2021-04-05 13:10:46.944218+00:00
874,ES2008d,534.0,B,"Mm yeah, that's good, that's good.",POSITIVE,8,Being agreeable,This commenter is being positive because they are agreeing with the other member's idea to add another button. This is a great form of teamwork!,2021-04-05 13:11:35.116570+00:00
273,ES2008d,586.6,C,"It's like a deformed foot, I dunno.",NEGATIVE,10,Causing embarrassment,"I know that the intent of this comment may have been to lighten the mood, but it may embarrass the person to the point that they do not want to give any more ideas for fear of being embarrassed in front of the group because they may not be a good drawer.",2021-04-05 13:12:22.696685+00:00
874,ES2008d,574.17,C,Cool.,POSITIVE,5,Being positive,This person is expressing content with the previous commenter's idea of a joystick-like feature.,2021-04-05 13:13:11.854848+00:00
874,ES2008d,581.46,B,"No, I kinda like it.",POSITIVE,4,Being positive,This person is reinforcing the psychological safety as they are agreeing with the idea and stating that they think it is a good idea. Complimenting others and supporting them is a great way to improve group work.,2021-04-05 13:14:05.626490+00:00
874,ES2008d,586.6,C,"It's like a deformed foot, I dunno.",NEGATIVE,10,Causing embarrassment,This could be sensitive to some as it is a comment that essentially makes fun of a drawing.,2021-04-05 13:14:37.729070+00:00
654,ES2008d,450.26,C,I'm not quite sure how it would work and then I wonder if it's if it's more just a gimmick then anything else.,NEGATIVE,2,Being negative,They're calling something unnecessary and gimmicky which is a bad thing and hinders the meeting's progress.,2021-04-05 18:04:24.127520+00:00
654,ES2008d,451.01,A,"That's true, mm 'kay.",POSITIVE,1,Being agreeable,"Even if the thing they're agreeing with is negative, agreeing with people still makes others feel better.",2021-04-05 18:04:49.358119+00:00
654,ES2008d,456.8,C,"Uh I mean ho how many times do you really, seriously lose your remote control and would would a device like that actually help you to find it?",NEGATIVE,6,Dismissing others,They're dismissing the frustrations of others and dismissing a potential feature they're trying to include in their remote design.,2021-04-05 18:05:26.079593+00:00
654,ES2008d,474.64,A,"Okay, that's a fair evaluation.",POSITIVE,12,Being respectful,They're being considerate of someone else's idea and saying it's worth considering.,2021-04-05 18:06:09.404855+00:00
654,ES2008d,507.44,D,"I sort of like this one, like I I don't know why, it just it's like small but still sort of like cute looking, I dunno.",POSITIVE,2,Being positive,They're saying they like something which is positive and helps the creator feel better.,2021-04-05 18:06:50.821635+00:00
556,ES2008d,456.8,C,"Uh I mean ho how many times do you really, seriously lose your remote control and would would a device like that actually help you to find it?",NEGATIVE,6,Dismissing others,The speaker seems to be very dismissive of the issue being discussed,2021-04-05 18:53:35.804753+00:00
556,ES2008d,507.44,D,"I sort of like this one, like I I don't know why, it just it's like small but still sort of like cute looking, I dunno.",POSITIVE,2,Being positive,"The speaker is praising a design that someone did, making that person feel good",2021-04-05 18:54:05.459463+00:00
556,ES2008d,583.33,C,It makes look more fruity as well.,POSITIVE,3,Being positive,"The speaker is making a joke and speaking playfully, lightening the mood",2021-04-05 18:54:43.479220+00:00
556,ES2008d,608.46,A,I like this one.,POSITIVE,3,Being positive,"The speaker is saying that they like a design, making the person who came up with it feel good",2021-04-05 18:55:08.902217+00:00
556,ES2008d,613.52,A,I think I'm leaning towards the potato.,NEGATIVE,1,Being sarcastic,"The speaker is being sarcastic, calling one design a potato, which may put down the designer.",2021-04-05 18:55:31.617209+00:00
540,ES2008d,456.8,C,"Uh I mean ho how many times do you really, seriously lose your remote control and would would a device like that actually help you to find it?",NEGATIVE,6,Causing embarrassment,This comment has a bit of a harsh and negative tone while sharing their opinion. They are asking in a way that insinuates this situation never happens instead of asking a genuine question.,2021-04-05 19:44:57.445530+00:00
540,ES2008d,474.64,A,"Okay, that's a fair evaluation.",POSITIVE,12,Being positive,This statement offers a compliment and shows the thoughts shared were valued so this is very helpful for a team discussion to raise morale.,2021-04-05 19:45:34.705818+00:00
540,ES2008d,488.1,B,So d do people have a preference as far as feel and functionality?,POSITIVE,1,Being respectful,This person is asking an open-ended question which invites others to share their thoughts and opinions on the matter.,2021-04-05 19:47:42.414724+00:00
540,ES2008d,534.0,B,"Mm yeah, that's good, that's good.",POSITIVE,8,Being positive,The comments here deliver some positive confirmation that an idea shared was valued which makes people feel at ease to share in the future.,2021-04-05 19:48:22.326483+00:00
540,ES2008d,586.6,C,"It's like a deformed foot, I dunno.",NEGATIVE,10,Being sarcastic,This is a statement that doesn't really add much to the concept being discussed other than a negative comment at the expense of another person.,2021-04-05 19:51:51.981734+00:00
540,ES2008d,583.33,C,It makes look more fruity as well.,NEGATIVE,3,Causing embarrassment,"I don't think ""fruity"" is meant as a compliment here in this context so it seems to detract from a positive chatting environment by negatively evaluating a design without offering proper constructive criticism.",2021-04-05 19:52:31.719053+00:00
540,ES2008d,575.19,A,<sound: sounds imitating joystick>.,NEGATIVE,1,Causing embarrassment,I don't really understand personally the intent of imitating a joystick sound in this context here as it seems to be using humor but in way that doesn't add to the conversation positively.,2021-04-05 19:54:22.744312+00:00
790,ES2008d,641.16,B,Good point.,POSITIVE,10,Being agreeable,It develops participants sense of acceptance and motivates  active participation.,2021-04-06 12:30:04.966727+00:00
790,ES2008d,585.37,A,"Oh it does, it's kind of like",POSITIVE,1,Being agreeable,It is a motivational comment that enhance a positive self image of participant and encourage active involvement.,2021-04-06 12:36:05.608798+00:00
790,ES2008d,619.51,A,I am worried about like um using a menu.,NEGATIVE,1,Causing frusturation,It is a frustration comments  that discourages and confuse other members of the meeting.,2021-04-06 12:38:48.134478+00:00
790,ES2008d,574.17,C,Cool.,POSITIVE,5,Being agreeable,It is a statement that agrees with a participant and motivate active participation.,2021-04-06 12:41:17.200151+00:00
34,ES2008d,570.19,A,"It's kind of like uh like a joystick kind of thing, you know, kinda push it",POSITIVE,2,Being positive,Making jokes which aren't directed at anyone actually helps reinforce a positive atmosphere.,2021-04-06 12:42:14.136358+00:00
34,ES2008d,1053.69,D,"Alright, awesome.",POSITIVE,5,Being positive,"Using words like ""awesome"" have a positive impact on the group's overall well being and motivation.",2021-04-06 12:46:42.588470+00:00
790,ES2008d,581.46,B,"No, I kinda like it.",NEGATIVE,1,Dismissing others,It is a negative comment dismissing others view and opinion.,2021-04-06 12:47:34.136527+00:00
34,ES2008d,1097.28,B,"Oh, good point.",POSITIVE,7,Being agreeable,Complementing other's ideas builds them up and keeps the momentum going.,2021-04-06 12:47:50.163176+00:00
34,ES2008d,1251.97,D,"Alright, did anyone have any other features that they think were important that we didn't talk about?",POSITIVE,12,Being respectful,Stopping to ask if any others have an other ideas you did not talk about helps to include others who may have something to say.,2021-04-06 12:49:32.908375+00:00
790,ES2008d,608.46,A,I like this one.,POSITIVE,3,Being positive,It is a positive reinforcement empowering participants to get their voices heard.,2021-04-06 12:51:30.390344+00:00
34,ES2008d,1606.23,B,I enjoyed making the prototypes.,POSITIVE,4,Being positive,Letting others know you enjoyed the task can help spread the same positivity to the group.,2021-04-06 12:52:15.908754+00:00
790,ES2008d,570.736,B,<sound: laugh>,POSITIVE,1,Being positive,It is a positive action that seeks to reduce tension and help participant to actively speak their mind without fear  or intimidation.,2021-04-06 12:54:23.381765+00:00
790,ES2008d,572.48,C,<sound: laugh>,POSITIVE,1,Being positive,It is a positive action that seeks to reduce tension and help participant to actively speak their mind without fear  or intimidation.,2021-04-06 12:54:54.090887+00:00
34,ES2008d,774.88,D,"And two, awesome.",POSITIVE,4,Being positive,"""Awesome"" helps the group to stay positive like you're all making progress together.",2021-04-06 12:56:12.683626+00:00
790,ES2008d,610.24,A,Variety of colours are nice.,POSITIVE,2,Being positive,This is a positive comment indicating a free expression from a participant. Participant is optimistic about his idea and expressed it out without fear of intimidation.,2021-04-06 12:57:26.065284+00:00
790,ES2008d,570.89,B,Ooh.,NEGATIVE,1,Dismissing others,It is a negative exclamation that discourages participants from getting their voices heard without fear.,2021-04-06 13:03:12.587694+00:00
1172,ES2008d,596.03,A,"There it could have a stem like that, 'cause I do l kind of like the stem.",POSITIVE,2,Being agreeable,The line discuss and agree with the group's design product,2021-04-06 13:05:04.983603+00:00
790,ES2008d,596.03,A,"There it could have a stem like that, 'cause I do l kind of like the stem.",POSITIVE,2,Being positive,It is a positive contribution that seeks to encourage other members to consider and access.,2021-04-06 13:05:18.374387+00:00
790,ES2008d,606.21,C,Yeah.,POSITIVE,1,Being positive,It is a positive action that seeks to help participant to actively speak their mind without fear  or intimidation.,2021-04-06 13:06:24.843772+00:00
790,ES2008d,570.19,A,"It's kind of like uh like a joystick kind of thing, you know, kinda push it",POSITIVE,2,Being positive,It is a positive action that seeks to reduce tension and help participant to actively speak their mind without fear  or intimidation.,2021-04-06 13:07:07.031047+00:00
1172,ES2008d,612.93,B,"I like the idea of the I mean that's really gotten the simplicity of the buttons down, that one.",POSITIVE,2,Being agreeable,It is good that you and your group come up with the  design of the button because of its simplicity feature.,2021-04-06 13:07:13.374986+00:00
1172,ES2008d,641.16,B,Good point.,POSITIVE,10,Being positive,Your comment encourages the other members' new ideas or creativities,2021-04-06 13:08:31.327948+00:00
790,ES2008d,640.48,C,Yeah.,POSITIVE,1,Being agreeable,It is a positive action that seeks to help participant to actively speak their mind without fear  or intimidation.,2021-04-06 13:08:41.583089+00:00
1172,ES2008d,685.52,B,Are we leaning towards the potato?,POSITIVE,2,Being respectful,Asking others' opinion is showing your respect toward your group,2021-04-06 13:09:39.203717+00:00
790,ES2008d,660.58,B,"Maybe yeah, maybe it can be one of those, if you press down and hold",POSITIVE,2,Being positive,Agreeing with participants motivates them to have a positive self image and fully participate in the meeting.,2021-04-06 13:10:49.655252+00:00
1172,ES2008d,641.16,B,Good point.,POSITIVE,10,Being positive,agree and give compliments to others' opinions is an element that helps a group meeting successfully,2021-04-06 13:12:19.330304+00:00
790,ES2008d,685.52,B,Are we leaning towards the potato?,POSITIVE,2,Being agreeable,"By finding out participants views and opinions, it encourage them to build positive self image and encourage active participation.",2021-04-06 13:13:45.266389+00:00
790,ES2008d,577.85,A,'Kay.,POSITIVE,1,Being agreeable,It is a positive action that seeks to reduce tension and help participant to actively speak their mind without fear  or intimidation.,2021-04-06 13:14:31.255169+00:00
790,ES2008d,593.808,C,<sound: laugh>,POSITIVE,1,Being positive,It is a positive action that seeks to reduce tension and help participant to actively speak their mind without fear  or intimidation.,2021-04-06 13:16:30.887719+00:00
